PC1,PC2,PC3,PC4,PC5,Actual,Churn_Prediction,Churn_Probability
0.8539565142476055,-0.7367900109910657,-0.2626198790065823,-0.0752105535238816,0.1004421937399722,1,1,0.9152678
0.243853176320955,-0.5252731596248967,-0.1665639457413406,0.1358931898154282,0.5385131042714479,1,0,0.11076027
-1.2960705462784703,0.2874671069795078,-0.6017842299426838,-0.1170594475643447,-0.3686221341278398,0,0,0.0015730844
0.9148312898498288,-0.69602755403713,-0.2606826125075012,-0.0903438854452701,0.0732115332005078,0,1,0.8534038
0.5085457482635123,-0.1250893860386651,-0.181579918175946,0.3641548629800205,-0.339436817352393,0,1,0.5837715
-0.6990739466929983,-0.6655899144253752,-0.1907071769829998,0.6898399449336257,0.1871974074704848,0,0,0.1275621
-0.0627975478226551,0.2577810083983806,1.0342793874739713,-0.6612506484255748,0.4408471062552354,0,0,0.0991897
1.0745653483438775,-0.029522472062119,0.0339467194472519,-0.2736579393355697,0.5514250298647734,1,1,0.8005665
0.8640799236388943,-0.671792570144748,-0.2676542043060883,-0.0683768112354775,0.0663939306174574,0,1,0.6939489
0.2663511475607282,-0.6959207530911738,-0.1478733089933338,0.1005099774108602,0.6229336638890615,0,0,0.18928461
-0.7037569967308135,-0.1313567469851713,0.4862489334737259,0.9676293930968608,-0.3529368146042489,0,0,0.011537489
0.1032014455266053,-0.1744754512105708,0.0126849240158802,-0.4886472664673401,-0.5702906161026084,1,0,0.21699117
-1.2736973261844804,0.2906602178974912,-0.5988661393923231,-0.1244683380240762,-0.3722503579301474,0,0,0.0010841887
1.033470856182101,-0.1367419883503574,0.0393894855597035,-0.2762668305415471,0.6100114546139408,1,1,0.8608292
-1.1117674550827397,-0.635470470273358,-0.0045631387572856,-0.1475805021145683,-0.0832202799982877,0,0,0.13178739
-0.1578763668340156,-0.4254698576678097,-0.0428882318315871,0.5131342742887142,0.3645501047926989,0,0,0.39692935
-0.4934993144188415,0.1182709407827292,0.4437722485421319,-0.5027334202403161,0.6586128930451488,0,0,0.18768452
0.5087299291214828,-0.3289888842676898,-0.162771644311787,0.3313426170224303,-0.2360581313212106,1,1,0.73254234
-0.0294149686188767,0.478917244361726,0.959057349634278,0.5697133983729052,0.4577631125600259,0,0,0.00274904
0.6670455371360471,0.8631163891802669,0.817705299419798,0.4235907402871851,-0.2911562874908179,0,0,0.16476518
-0.6170142283306905,-0.1191115941475848,0.8447467071677144,-0.0728655919068614,-0.3089969195472039,0,0,0.1752794
-1.2970474916071844,0.2254417048776166,-0.5951623904941392,-0.1266317270736214,-0.3367055362883109,0,0,0.006419672
-0.5332420206985122,1.2739407409868977,-0.1538190832741835,-0.4860064754902904,0.242326177834262,0,0,0.004869836
-0.3443705616018384,-0.6289303119613978,0.3985737204698684,0.541722120144525,0.028486192207338,1,0,0.046419274
0.1552128593611434,0.0638204689321788,0.7299326814936002,-0.278258241662617,-0.963693143784939,0,0,0.08115985
-0.4908945769571671,0.1667767885954202,0.4392880107745627,-0.4958815796840919,0.6336421458626682,0,0,0.1862276
-0.5749656092896964,-0.4082205565244076,0.1438950282252739,-0.3247932586226749,0.1010838974776994,1,0,0.2211191
0.2993570235501701,-0.2310611604928056,0.1530214653375699,-0.0700751139653638,1.2168920357214843,1,1,0.7680201
-0.0439890400874055,0.1330456129228012,0.2569266322642971,0.3287849110499898,0.9022943863533028,1,0,0.15977979
-0.1544089611924843,-0.3232524030725267,-0.0526570880023766,0.5282879141447414,0.3120998627589643,1,0,0.12635459
-0.50752265455039,-0.2236335130567845,0.8668117295276941,-0.1285556681927021,-0.2670054014557591,1,0,0.023874735
0.5076291938264956,-0.3997288273560054,-0.1564988181220463,0.3203677320869432,-0.2001184212462101,1,1,0.8749086
-1.2737510675195356,0.3297980559673283,-0.6032650453088929,-0.118196099891338,-0.3923740801165166,0,0,0.00045834525
-0.9369940754496132,-0.2294774317669499,-0.6872846997074156,-0.5459500548347747,0.0228076394438287,0,0,0.009337788
0.884002853880681,-0.5252566426562134,-0.2792966374399774,-0.0519382423713828,-0.0100626004621886,1,1,0.70296025
0.0938246264255185,-0.0749549224812265,0.7361326418520023,-0.2787181249414359,-0.887008475100824,0,0,0.3291945
0.048125930668208,0.8132323844321248,0.9369116955847718,0.595848057851281,0.2803810853345037,0,0,0.07506867
-1.1338710135755656,-0.4733864232345329,0.7103195730639799,0.0768624774592056,-0.4308705433917154,0,0,0.017036635
0.5939972881828492,1.2794067818789796,-0.4458800031378118,0.1429291739555538,-0.0607604693570508,0,0,0.25003448
0.4999789491877615,-0.3025903346819218,-0.1662200802073919,0.3386906954773328,-0.2485727242012958,1,0,0.45984074
-0.6962376739246394,-0.6708364287908892,-0.1898419748798474,0.6879920472339462,0.1895940942533528,0,0,0.20514597
-1.2985635768637036,0.2728958953396631,-0.6004251575248578,-0.1185014442938546,-0.3608748234892583,0,0,0.0056883823
-1.1331131037292388,-0.4725377910923887,0.7103419813873398,0.0767300765102282,-0.4313718901129077,0,0,0.017036635
-0.097332005492855,1.2543797618508117,-0.3383154345504423,0.3448599436919673,0.505049073232515,0,0,0.007880214
0.1580391778929065,-0.1088262911605899,0.7458320659345458,-0.3070035999549036,-0.8765466121693526,1,0,0.3237665
0.906941497964868,-0.7089559327549643,-0.2602455496409379,-0.0896110268612267,0.0806118809031582,1,1,0.55406356
-1.1375270302686558,-0.5518256330936336,0.7183369026737965,0.0656137410712552,-0.390293833876042,0,0,0.010298551
1.1003262006181418,-0.0119058036381654,-0.3007720260700146,-0.0463028387325544,-0.2916859328109836,0,1,0.6194749
0.4906627634975076,-0.3669616226971529,-0.1611547658775216,0.3316705759457715,-0.2149242368833122,0,1,0.57168394
-0.6666765818888138,-0.478448089112133,0.142046856923232,-0.3033994589706389,0.146671900403322,1,0,0.19611105
0.9840147057705536,-0.480224688778039,-0.2729264807400292,-0.0802759517495422,-0.0432572665181416,1,1,0.7443866
0.5131194074236098,0.7401371500822818,-0.7442645387897845,0.3186183284370181,-0.6117796674031326,0,0,0.08752653
0.5526008169090721,-0.205458710146726,-0.1696015822806441,0.3355763129470271,-0.3032665415108187,1,0,0.3752123
0.2630205890053381,0.4229825390748675,0.3141780973934297,-0.6830603668305215,-0.0568953048538217,0,1,0.89583284
-0.8876823271775739,0.0556849250992196,-0.7666124384535447,0.6896363146000384,0.0056486014098874,0,0,0.0052513983
0.8799954838174184,-0.5337110267679878,-0.2787480405541929,-0.0518628926662128,-0.0052917154204654,1,1,0.5349489
-0.5930961061618514,-0.439794784452032,0.1453440983678812,-0.3233974584889453,0.119133459320969,1,0,0.49930242
-0.7167971913341427,0.9010356412372628,-0.1402546305300376,-0.4806747590253648,0.4499038740078724,0,0,0.00594667
0.0618155051198546,-0.3540932676032892,0.0250555411355757,-0.5027679764184594,-0.4748576299844636,0,0,0.2245453
-0.8824749530545484,0.2528145181362062,-0.7871940984410764,0.7193212861770686,-0.0959195828904396,0,0,0.0012397169
0.1136816369973883,-0.8343457038586419,-0.1492639840386745,0.1326556366961788,0.7096286251773778,1,1,0.802095
-1.1114168506695914,-0.642064410854128,-0.0038082544329081,-0.1487596390718016,-0.079873171011576,0,0,0.09703175
0.9824999101377444,-0.5431482167345107,-0.2674435929873303,-0.0898493174559731,-0.0112477621417868,1,1,0.7327027
0.8481326917899714,-0.6623387349327318,-0.2699568184998935,-0.0611765923638494,0.0633399223674163,1,1,0.7488031
0.5158075680850001,-0.2901622360068315,-0.1656162737519829,0.335060587448145,-0.256484320945831,0,0,0.37521628
0.7462847136465001,0.5470894913406923,0.1214076717167071,0.1540369508727511,0.1280627116514783,1,0,0.12101312
-0.1730465872937717,-0.6019679605675352,0.0294237887223217,-0.7171675722478172,0.3228559366709779,1,0,0.24448408
-1.299159632677006,0.2967902327039186,-0.603334048982933,-0.114478587171777,-0.3731612536342825,0,0,0.0007606782
0.8948421580798112,0.5191230637725823,-0.8569522784689675,-0.0708944835968184,-0.3735879322962604,0,0,0.041757133
-0.0090129421587752,0.6283692027403129,0.947368046821578,0.5864569774236978,0.3798397761455607,0,0,0.003624486
0.5826934202732694,1.3495537666042607,-0.4534259475945249,0.1582196670096592,-0.0951229109987248,0,0,0.28567436
-0.738801509859672,-0.7171489822671265,-0.135468114681847,-0.5117853891748205,0.0836213732590664,0,0,0.054708194
-0.6876972004992817,-0.1908117118661036,0.4949284760765289,0.9524314519796316,-0.3239078993075379,0,0,0.0081699155
0.1333559489604208,-0.3323357348856618,0.0297978814534887,-0.5247496787366046,-0.4935800073480383,0,1,0.8303765
-0.5741343845006627,-0.3287405248826917,0.1362516776590223,-0.3123410181335808,0.0605472989344492,0,0,0.20198083
-0.2529094273616512,-0.5008489709920613,-0.0447978982734193,0.5348745268425152,0.4130275300955825,0,1,0.668402
0.1122733982274943,-0.8350854800243854,-0.1493270891380937,0.133038373529065,0.7101556766813464,1,1,0.66230345
0.599054920666825,1.4011039076196412,-0.4560558112278536,0.1606961537573361,-0.1228153740476102,0,0,0.03438911
0.1785519768251542,-0.7851582060847122,-0.1478752499002622,0.117446383561229,0.6776426807472451,1,1,0.62007225
0.6028070717083522,0.2610914921060008,0.1322523606758964,0.1591166144181509,0.2878037445449309,0,0,0.35657784
0.5827500332403504,1.3833514674154657,-0.4565508118270608,0.1636268437972132,-0.112273542171034,0,0,0.11455498
-1.296529912521889,0.2124875106373737,-0.5936693186785588,-0.1288861632601474,-0.3301021318606135,0,0,0.0077740424
0.4598961628694225,0.784168529427135,-0.7547145655877533,0.3445862919573693,-0.6288805059169318,0,0,0.02047586
0.4465061225642628,-0.7039903047512073,-0.0762389901776757,-0.914068092522252,-0.1719020131853061,1,1,0.7801374
-0.4808101677116254,1.1729244281225926,-0.1379963253054765,-0.5208364231520995,0.288479701496957,0,0,0.007846923
-0.5151833107528951,0.4778189699855915,1.1400469420888797,-0.2467453292521463,0.2106210864244792,0,0,0.0071225516
0.8402261862411391,-0.7440028286070655,-0.2632351537259187,-0.0714788694032407,0.1055809459036649,1,1,0.69969
-0.1056975164324171,1.1644544989161123,-0.3308433107416323,0.3333957008491086,0.5515403489667563,0,0,0.031176573
0.5723956529889815,-0.1472259901366302,-0.1727680551666351,0.3378932980522818,-0.3348045779090621,1,1,0.68968296
0.2637288628203083,0.5536307836311765,0.3023885564489339,-0.6623226268981117,-0.1231578119734114,0,0,0.35842857
0.9470443039599508,-0.4602569762222592,-0.2784200712137641,-0.063910582081621,-0.0494692543352201,1,1,0.7565114
-1.11051374482292,-0.5859626583738758,-0.0097171409136845,-0.1401052257752917,-0.1087154571051359,0,0,0.31661895
-1.110664872709261,-0.6486958867045196,-0.0030290131266713,-0.1500884365314364,-0.0765562539841954,1,0,0.19701536
-0.1850889932777595,-0.299507385676186,-0.0584462461613176,0.5429975459532821,0.3031021990515147,1,0,0.2049363
0.9677598146709092,1.015992196976017,-0.5556828886515164,-0.250569787648261,0.19969072432425,0,0,0.12520838
-0.1162440844435691,-0.1755186428041381,0.6711943456836481,0.7290452910848733,-0.0340465695611188,0,0,0.30656382
-0.2636131075784358,0.449144450471159,-0.6218535634737475,0.5081806276184384,0.0975036769647687,0,0,0.0057494366
-0.1582385225817841,-0.3984156617595319,0.0114982497622542,-0.68977319162009,0.2178397829064361,0,0,0.24767372
-1.3093714716013445,-0.141631109820073,-0.5570689392098754,-0.1809714755835985,-0.1472882885689535,0,0,0.0029213727
-0.5410230739503165,-0.1967902885417396,0.1268826861285737,-0.302954403655931,-0.010043153533956,0,0,0.057296205
-0.5076100644203785,1.2894676363109312,-0.1521580473276365,-0.4926126645270344,0.2319396374344275,0,0,0.0049356828
0.6806838205327688,0.3337728397298375,-0.2036677529040557,0.3767133557259524,-0.58920620041563,1,0,0.33941975
0.6264663215035957,1.393136727107186,-0.451992495465501,0.1496859612983793,-0.1214543268352479,0,0,0.034246564
0.4963835786139634,0.7615265189065104,-0.7480498933106886,0.3280035002733024,-0.6209121979322512,0,0,0.029231234
0.0779579517543807,-0.362026753201051,0.0273305376783331,-0.5097896545636342,-0.4725618079417376,0,0,0.435715
-0.1456686967039179,0.1348112054459605,0.6372108503041737,0.7892553766379433,-0.1891904631874275,0,0,0.035133023
-1.1369689402827237,-0.398967281294315,0.7020116986817136,0.0898697129280677,-0.4686913762200126,0,0,0.021522608
0.9712749601389808,1.0327588165475037,-0.5570386972318856,-0.2491346749214694,0.1907594497553971,0,0,0.10655247
-0.7371628273294321,-0.6616343001160747,-0.1413190698440908,-0.5034899120600894,0.0549742055205812,0,0,0.10456763
1.09118053032985,0.3932621819872205,-0.0013683473344609,-0.2115887090771514,0.3359898915837881,1,0,0.41873664
0.4923231563149939,-0.2313122091812072,-0.1735824079510098,0.3528614269521378,-0.2839210398577462,0,1,0.6136605
0.6376187017013006,0.3252488986390057,0.1298091843272981,0.1570314660371641,0.2515945149752475,0,0,0.13428876
-0.7078867647809678,0.9083453360743798,-0.1399227706738227,-0.4826670461488515,0.4452986814141935,0,0,0.00594667
0.5923401802496442,0.2285522714527261,0.1341728587059483,0.1576143172036835,0.3053968312286249,0,0,0.27192014
0.8484801254615213,0.4933518786771724,-0.8601241370520706,-0.0585720811237378,-0.355957814929948,0,0,0.11238585
-0.1822828630316944,-0.6229479885707749,0.0305542095283451,-0.7172450966934336,0.3345121530267876,0,0,0.3106628
0.8651711278530911,-0.7133081828022835,-0.2636991608379371,-0.0754318044766966,0.0873388145715139,1,1,0.8335865
0.1239969926299711,-0.685968430594969,-0.1637749061713486,0.1527371879062466,0.632627446840268,0,1,0.76021254
0.0943260075701899,-0.3340172575616521,0.0264354951694539,-0.5111141573549749,-0.4884736321717616,0,1,0.8657311
-0.6494256569576121,-0.4693858310817744,0.1428198943911163,-0.3080879851734954,0.1402155194797081,1,0,0.37555915
-0.1810689384763529,-0.4701902181532238,-0.0408316988879133,0.5142161858025447,0.3897647488583499,1,1,0.5382337
0.5718552447614618,-0.0509229833444988,-0.1814881682259806,0.3535606990544445,-0.3835083277039573,1,0,0.2577241
0.5697874618327805,1.3000364209252562,-0.4506468158861649,0.1548395524627581,-0.0688288460916817,0,0,0.01820593
-0.2961163749711654,0.0082710419389428,-0.5256805526047662,-0.7583612532536144,0.192144698281554,0,0,0.11622832
-1.29718842233855,0.3091550206681534,-0.604101623246765,-0.113187053564211,-0.3795765889951448,0,0,0.00056237855
-0.8880621054915213,0.0967727887498433,-0.7710803642718217,0.6963436778348857,-0.0153781747858884,0,0,0.006120794
0.4222543749257226,0.5254948342262247,-0.7355754383823859,0.3163997849898055,-0.4940726743370726,0,0,0.04161329
-1.109559227945787,-0.6412428405714328,-0.0037210547537676,-0.1492897122729637,-0.0804938591558326,1,0,0.17614594
-0.4785285147127702,0.4681083713846981,1.1452590500527495,-0.2613223442089809,0.2119145218222581,0,0,0.003338893
0.3287300312005818,0.8452285084330726,1.0173303173289947,-0.4479419075579492,-0.544490332753067,1,0,0.01492946
-0.6932177120892555,-0.5377056961828507,-0.2038217302794195,0.7082152324290023,0.1210418986375219,0,0,0.03583886
-0.5351117037128736,1.2132405796280226,-0.1484139079737304,-0.4950897491858872,0.2733040152893871,0,0,0.024006987
0.4935771739456018,-0.2417458959607397,-0.1721110616259673,0.3507553680475315,-0.2786242986813279,0,1,0.6136605
0.8715594988712809,-0.7275428089192713,-0.2618310652638433,-0.0799947639349596,0.0938540499403662,1,1,0.91958016
0.0291837733048938,0.49715552435374,0.2303702515289448,0.3612084098114194,0.7098229946860157,0,0,0.05256288
-1.114185469633996,-0.6505453271188785,-0.0031867758752192,-0.1491315944492207,-0.0752386252242742,1,0,0.21620467
1.0399996236027829,0.0423750732008487,0.0244347275086128,-0.249786526795418,0.5188147386258974,0,1,0.6892627
0.4351271447236338,-0.6255294954467957,-0.084567875380602,-0.8974160355273979,-0.2104758378481809,0,0,0.23426202
-1.2749510283806251,0.2540128643109946,-0.5951726370049645,-0.1298895764258558,-0.3533756128163119,0,0,0.004345199
-1.275707720612368,0.2734930611576595,-0.5974123522701951,-0.1265069696320808,-0.3633067213762832,0,0,0.0057739825
0.1547551567495096,-0.1218111699924179,0.0132083158212206,-0.4985266299691035,-0.6023531689959163,0,0,0.10010611
-0.1339848568502629,-0.1094433789843556,-0.0716490101071607,0.5553027496986829,0.2010452442307995,0,0,0.16306816
0.4278356143636042,-0.6805085941455132,-0.0801907753210262,-0.903649305976491,-0.1818126695795589,1,1,0.6324554
-0.6562487866387723,-0.057125199327407,0.8335208451657466,-0.0490136763198746,-0.3368644416089196,0,0,0.45260626
0.861287761960823,-0.6891775595566667,-0.2662403955803961,-0.0701714697529987,0.0755369647691769,1,1,0.6550743
-0.5768022272340214,-0.4082998228282803,0.1437900132776172,-0.3241494415481191,0.10134335212461,1,0,0.2211191
-1.2979996810600205,0.3043782579791949,-0.6040263874255623,-0.1136772339747034,-0.3771706241007728,0,0,0.00056237855
0.1987199159308643,0.1670381868315597,-0.0080322160724272,-0.467742067560216,-0.7531129649003829,0,0,0.09311554
0.0437722743705878,0.7011972451247821,0.2124193619002337,0.3887612521707776,0.6045967751545576,0,0,0.026951466
-0.1640810779925278,-0.4461609786729313,-0.0415885252247278,0.5120198706840491,0.3757016757933564,1,0,0.49351883
-0.1188076162737568,-0.2107165877558036,0.6742090082826177,0.7243058463246608,-0.0159174341130668,0,1,0.5048049
-0.1842952523735215,0.6209714411181617,-0.6284215563907465,0.5076045807402232,0.0024855818524315,0,0,0.034724973
0.2780479399577191,0.708195787520375,0.2896482409660468,-0.6425919572830276,-0.2030224002918383,0,0,0.108999245
-0.2131470851095218,-0.7591938121299647,0.0407296717319767,-0.7281135859849293,0.407110719649904,0,1,0.6185737
0.8936463991725108,-0.5593174331371489,-0.275034327689562,-0.0608337667029182,0.006250078636985,1,1,0.6012487
-1.3091041499486633,-0.0304921134543479,-0.5689491031928985,-0.1632862368505586,-0.2042731565137629,0,0,0.003931583
0.6477095145500733,-0.0203880691794109,-0.1761542084057356,0.3314935316638097,-0.4067887140854032,0,1,0.6001053
0.5600227285368995,-0.102822324630476,-0.1780200545144231,0.3494309840687213,-0.3559895343589386,0,0,0.26336443
0.2188046959590246,-0.331919171080892,-0.1888122398286864,0.1757807568377509,0.4424125748671686,0,1,0.5318253
0.5476226644875761,-0.1270627876781532,0.5563403027421042,0.5405518825616653,-0.6096971995714184,0,0,0.017692564
1.029921969976864,-0.0891204169161017,-0.3023297504551629,-0.0337162683662249,-0.2456930013470981,0,0,0.4011258
0.5292670497993044,-0.2400849111179073,-0.1689428257222058,0.3383108821933654,-0.2833185655980875,0,0,0.21149363
0.3378439666050159,-0.0589938214784192,0.1406755429971489,-0.0561511050040672,1.1254567479768034,0,0,0.4640197
-1.3097610709180292,-0.0317798355602513,-0.5689543630072728,-0.1632616741882625,-0.2035717881894597,0,0,0.003931583
-1.1345490214497087,-0.5289286969515068,0.7162272292658804,0.068218960922694,-0.4023257192449376,0,0,0.013302116
-1.0861695821871593,-0.4086148014989117,-0.0258494204251206,-0.1203780356713119,-0.2020141433191352,0,0,0.046959795
-1.1135884837414494,-0.642631305508027,-0.0039202885797651,-0.1480756762061409,-0.0793377394257952,0,0,0.12321678
0.8124254599962926,0.4147183225377426,-0.8573821091658218,-0.0584071031909428,-0.3126035852506125,0,0,0.16770947
-0.0485016284971262,0.5039754481585135,0.2200142028699268,0.389868793668629,0.7138523491501647,0,0,0.054307055
-0.6984366940561575,-0.6514906394927868,-0.192162309395806,0.6918684676948408,0.179901609071594,0,0,0.05432977
-0.7002219736398934,-0.679923568592173,-0.1892758036193123,0.6879557866970507,0.1946679684951499,0,0,0.45686036
-0.8844505651937794,0.2428541283721001,-0.7864884517512866,0.7184240841709963,-0.0906655971733251,0,0,0.001118932
0.2296638529391438,0.3560149452555941,0.7120792117816801,-0.2577589116422206,-1.1191315224681162,1,0,0.011101903
-0.578172745257484,-0.4238765731536181,0.1452403031384651,-0.3261570974013032,0.1094414062912931,0,0,0.34601215
0.9924802168972038,0.134828523328478,0.7447099143350693,-0.0274189056002574,0.2096988742314872,1,0,0.39592594
-0.8958725381234804,-0.0952207350174485,-0.7513474805597545,0.6684051665648385,0.0838186114428656,0,0,0.0030683738
-0.4509097538777712,0.7088645481727112,1.1248646582040178,-0.232525184025177,0.0865660228032256,0,0,0.004576551
-0.208654419626432,-0.3231034281687305,-0.0586492268232851,0.5475933724921809,0.3175450256840914,0,0,0.20626335
-0.5810548627250067,1.2084912549139106,-0.153796505975315,-0.4795532861003733,0.2801164923782809,0,0,0.0101598995
0.9612343114247472,-0.4260550528090739,-0.2801662129022791,-0.0634680502638834,-0.0683141180747972,0,1,0.83449423
0.904921053356605,-0.4411456242848012,-0.2847573522504265,-0.0458658212898611,-0.0548498873470827,1,1,0.5633427
-0.4154284748197235,0.4082632055024462,0.4239249699661961,-0.4839816794997734,0.5029910999900559,1,0,0.058724474
0.3969994038102402,0.3707320667310202,-0.6649740265026614,-0.9067687024760438,-0.5452586349940303,0,0,0.03413534
-0.1090583511289855,-0.0994415537719334,0.6645739728741199,0.7386926774903937,-0.0735009898512114,0,0,0.21309346
-0.1541352425240233,-0.3307275392132126,-0.051884082990601,0.5269923281743945,0.315882050691349,0,0,0.110662244
-1.1025407333919377,-0.4711984252056972,-0.0212411600536918,-0.1245833212805221,-0.16838000873383,0,0,0.057916485
0.5269207038770893,-0.5589858745547521,-0.0814897617950291,-0.9193944230981964,-0.2538877456759346,0,0,0.31216878
0.6387916484287217,0.3117635839210853,0.5272204566485911,0.5786748829770934,-0.8410496412978476,0,0,0.33993077
-1.297693593360596,0.3011241555966537,-0.6033597621256318,-0.114294890671261,-0.3754320680207609,0,0,0.0011763149
-0.6949937039340099,-0.6227330198515192,-0.1949605228678637,0.6952413979493721,0.1647787409949794,0,0,0.032083504
0.9940170384211215,-0.4460797371675333,-0.2749152415770955,-0.0783452351314262,-0.0615703537055302,1,0,0.30056766
0.9128190593709496,-0.6530056105143835,-0.2647299746473187,-0.0827134793371613,0.0516496460736777,0,1,0.52585906
0.9288559390557308,0.7594509688388957,-0.5378026580680573,-0.2780033510185178,0.3332141929073726,0,0,0.06333586
0.934660917603561,-0.5223710576882594,-0.274156745212361,-0.0694885275822677,-0.0167451212119933,1,0,0.27841583
0.542307885422757,-0.3629333919077355,-0.0974932233410389,-0.8933621585381191,-0.3547406996564107,0,0,0.24478775
-0.1881510609443543,0.5737159972626684,-0.6246076293246547,0.5013810147380997,0.0267998093649456,0,0,0.023510048
0.8539565142476055,-0.7367900109910657,-0.2626198790065823,-0.0752105535238816,0.1004421937399722,1,1,0.9152678
0.8630602748481726,-0.7055685480483871,-0.2645860282081861,-0.0734360629029292,0.0836500256116849,1,1,0.64942414
0.658671008623142,-0.0756636257669299,-0.1099509135876329,-0.8885380660392377,-0.5118313781326587,1,1,0.7035678
0.273693538071566,-0.6907831541587136,-0.1475771301608378,0.0987236009189815,0.6195669055535011,0,0,0.21931356
-0.1694753875174367,0.0545624196407747,0.6424041447783435,0.7848467595387159,-0.1459217178685792,0,0,0.008602191
0.5847620536762956,-0.3172330551303333,-0.0967562628052937,-0.9011017745556968,-0.3821394357400573,0,0,0.085066974
0.1326896182704935,-0.8165563711254573,-0.1491776982717917,0.1287410053855828,0.6985405512949825,1,1,0.6669129
0.964926616384218,-0.4543303879943748,-0.2769644859141653,-0.0693137446082777,-0.0542834794457562,1,1,0.5704904
