PC1,PC2,PC3,PC4,PC5,Actual
0.751715687110267,0.6820105943722137,0.1103491192953448,0.1738072024555879,0.059369687244564,0
0.9518447718651616,-0.509679970687246,-0.2734806937328575,-0.0735603018112479,-0.0249469885680261,1
0.0106661045321296,0.3475564405290641,0.2421731585996546,0.3437669611907726,0.7875905275237052,0
-1.309181723752277,0.0103117312756992,-0.5733921300183431,-0.1567333347886014,-0.2251990750000079,0
-0.1593380142350386,1.17849678674373,-0.3388525009147706,0.3546842304981514,0.5495901994146605,0
-0.0640749647670788,1.2214190481934817,-0.3310090595095132,0.327770116443804,0.5185956034745635,0
-1.1129164488159518,-0.621325263599713,-0.0061235614249096,-0.1449057238429937,-0.0903231886614359,1
-0.8887365675825109,0.0476695471768963,-0.7659029773119761,0.68872735171964,0.0098517530190666,0
0.9536784083068272,-0.6573479136392726,-0.2605411343776914,-0.0979638220879859,0.0494368172249061,1
0.0563096705312931,0.7296158296743689,-0.5596494287937636,-0.5096650342223814,-0.857246358533114,0
0.5703869290902606,-0.4663229426187105,-0.0852902858219734,-0.9199647538869956,-0.3053197037305434,1
0.9666101077696816,-0.5822650602176815,-0.2656704605588221,-0.0904868616403789,0.0101768187751576,1
0.990384862837482,-0.3804217765749916,-0.2807682589162567,-0.0664846702680027,-0.094281463869988,1
0.6390643830674525,0.4308482399945015,0.1204010677797034,0.1734838491943825,0.1979564098911038,0
-1.2812783485846315,0.1916752976984772,-0.589419959234874,-0.1376229362639987,-0.3208668480871193,0
0.911864056964634,-0.6696198913493597,-0.2632288543989519,-0.08503920167039,0.0601990340763026,1
0.5391453383788023,0.1298747323583859,0.5317310368903285,0.584829970081993,-0.7391274141540047,0
-0.4664067758572833,1.3318395762537691,-0.1508433044107187,-0.5004253096263035,0.2065028362615153,0
-0.8629291492929445,0.2218790438298676,-0.7813041541899316,0.7074419942157162,-0.0819036441397861,0
0.8619211541243199,-0.6719824441508797,-0.2677751589922267,-0.0676358621314417,0.0667456252243541,1
-0.0587719046107696,0.1724945416570169,0.2516612538076967,0.3403750249411532,0.8837938976955819,0
-0.1571172944270806,-0.3706355435261967,-0.0482076849620776,0.5216565127318089,0.336540557143098,0
-0.1018973466603618,-0.1606429106331346,-0.0048842428727674,-0.6716409414172222,0.0912861646539375,0
-0.4405548565883986,0.3339249473763624,0.4283244255180577,-0.4869762544844296,0.5433596721834537,0
-0.5533183400033508,-0.3944420997759716,0.1448033415548006,-0.3302835058268071,0.0918191309604361,1
0.9088443173141194,-0.6807952559996111,-0.2625529019355346,-0.0857614947016952,0.0661658586957854,1
-0.4744174242000917,0.480616084088216,1.1446125337152415,-0.260772674118877,0.205172453696187,0
0.6641769329337202,0.5800571636593737,0.1095578730709389,0.1885266246069341,0.119786241797617,0
0.775789877025262,0.9450349845943844,0.8236383182178832,0.3981557568022274,-0.3432272168407806,0
0.5267323933070762,-0.2745209898962301,-0.1659460214084965,0.3336855623121411,-0.2655610644147515,0
-0.0622729442976477,0.6477171374491704,0.9386796285759492,0.6084527640865498,0.3750770278476968,0
0.0531564863714345,1.2635094875524142,-0.2711126663120051,-0.656393468328121,-0.2953373473486098,0
-0.0637625920750886,0.351014480581484,0.9676851479365304,0.5614066810937006,0.5263436381219367,0
0.9453114934528732,-0.2111481140230942,-0.3013047917397559,-0.0232763969987022,-0.1755226798678648,0
-1.275828684448369,0.3091390348783147,-0.6011602930164807,-0.1207577327027834,-0.3815320425347493,0
-0.3802047104080733,0.2310707715509404,0.4440905248719229,-0.5249613126669908,0.5892449215268667,0
0.0539624014411116,1.3002047164720971,-0.2742681765743603,-0.650780928020272,-0.3139783787510821,0
-0.0677824313502826,0.6409243304795518,0.9385327361585885,0.6093133260550736,0.3790229305220176,0
0.2244046731527039,0.831381476373082,1.005951639271304,-0.4131311508776722,-0.5272662965859118,0
0.9626442379553304,-0.3963590689967626,-0.282541673143612,-0.0591914703208429,-0.0834426980233328,1
0.5058688953641284,-0.4006535475631849,-0.1565776994963203,0.3208461531280509,-0.1994596068662495,1
0.5986263330880435,0.1705258900425555,0.139984819963263,0.146051319214387,0.334100555459379,0
-1.1110077253963002,-0.6353074117459278,-0.0045230399139668,-0.1478255420207157,-0.083390555447507,0
-0.0742752593258375,1.2884431305861148,-0.3384105816114213,0.3421558523853827,0.4856093615557566,0
-0.2255447380195279,-0.3123237932473937,-0.061606134549947,0.5553240480783594,0.3137609791853635,0
0.8803666742107621,0.6999113055047754,-0.5379710888922947,-0.2703429089662987,0.368230147458347,0
-1.1136573800952858,-0.6502679110567247,-0.003163111462937,-0.1492751207615531,-0.0754362695382624,0
-0.6998699139474198,-0.6797386245507371,-0.1892600273444576,0.6878601024888291,0.1945362056191577,0
0.1731194947292128,0.2463736225375967,0.7155529541950042,-0.2552853210338534,-1.0579203169228593,0
1.0122441771942603,-0.1747212921764543,0.4366887580699593,0.1494088493443756,-0.4678963357190108,1
-1.0930618880855858,-0.6394486846327251,-0.0022401993839323,-0.1548726469425144,-0.0831443977838014,0
-0.5023711753706313,-0.0797777881994381,0.8538117616310233,-0.1072960690707816,-0.3405910463089831,0
0.8819181852102271,-0.7126185985410556,-0.2621754191397772,-0.0812844682149085,0.085191970219902,1
0.1475882103347697,0.3242575029619456,0.7052833543801689,-0.233713422819284,-1.0949171044013273,0
0.6361152725823338,0.2784573046183914,-0.203716008778626,0.3836617791972863,-0.556703576534604,0
-0.8770406886573593,-0.0825741532445127,-0.7505742334432315,0.6637368077564625,0.0754398121057103,0
-0.2895369648823366,0.5588937873347568,-0.6357899674498071,0.5349813427061607,0.0441411363317166,0
0.2097564674695846,-0.2560817654640156,0.1467448593910742,-0.042191584483855,1.2391629540085405,0
-1.312514129887694,-0.1354208715776246,-0.5579767179207961,-0.178856592055537,-0.1501137841031142,0
1.0389503713769226,-0.1451616445696574,-0.2964088737649251,-0.0459356063155918,-0.2182787643364497,1
-0.6940652883679816,-0.523846464649234,-0.2053572496525365,0.7107355114271274,0.1140408877606415,0
0.6994388082367746,0.4909440061515015,0.9153333836123244,-0.8549588797275567,-0.2377309765150856,1
0.4427275730233255,-0.6972902774456868,-0.0771963948072857,-0.9116458106707876,-0.1748876210690486,0
-1.1198991036305603,-0.1716956125200013,0.6796523670977356,0.120166359914589,-0.586862315950593,0
-0.5012774027006031,1.2337528432399696,-0.145837346232635,-0.5037913416712234,0.2597236600091699,0
0.0167499157165647,0.3455509728083633,0.2431445144607711,0.3412871840901797,0.788029997821313,0
0.8897499592965963,-0.6052936720774593,-0.2712555794846918,-0.0668338455169952,0.0299510472121921,1
-0.3999498187651783,0.7795950633062594,1.124324736585273,-0.2392644588194393,0.0456418742675637,0
-0.6194189012188716,1.164675733107443,-0.154343415626482,-0.4729683957771178,0.3061119270720492,0
0.5088132168147441,-0.2267757587836439,-0.1721723146610102,0.3477290481112674,-0.2878958635736068,1
0.6621750971313776,0.6505749142656674,0.837005942314268,0.3911976923950076,-0.182789964385135,0
1.069505394884141,0.6017060585327552,0.7112196012863166,0.0202272190864229,-0.034520323694643,0
-0.2442002671402477,-0.3729941505557936,-0.0571800939808427,0.5522481756885258,0.3467456305513156,0
-1.3049289998940308,0.0834587832961308,-0.5806736208511744,-0.1465390947244924,-0.2630873709730976,0
0.8958023183657875,-0.6420694487770535,-0.2671329462088212,-0.0748886719749531,0.048008113403064,1
0.6537830717243056,0.2966093125985543,0.5301788926030684,0.5709086473704224,-0.8349229853838303,1
-1.1124251711716284,-0.649620606911699,-0.0031078945009453,-0.1496100154903285,-0.0758974396042348,0
0.7602747860645085,0.7669200965657397,0.8374782799682201,0.3750292660197741,-0.2516356512035222,0
0.2734864261818299,0.8273137030586035,-0.4333513085655183,-0.0738748843546077,0.8487918946312343,0
0.6479590947842064,0.0438764077953561,-0.1817452341216995,0.3417383754509462,-0.4392938595259095,0
0.2830571882430954,-0.3290036073985783,0.5532765498848489,0.3440905051571711,0.1677729016682628,0
0.7373954029895402,0.9252651506227224,0.8207769220611171,0.4086093194693312,-0.3294565273137599,0
0.9670407371137836,-0.2918085090871646,0.4421451315119171,0.1466574117470133,-0.4040467660770572,0
-0.7008610050541979,-0.6665811460939234,-0.1907859121003444,0.6903170705557127,0.1878915844595034,0
0.6171229248595804,1.3091557480289142,-0.445860473690451,0.1394956917179228,-0.078123623329417,0
0.925549070174028,-0.6352929324976846,-0.2650076369607975,-0.0843956619946724,0.0413545566742487,1
0.5049276189540584,-0.2808805111616158,-0.1676191246851177,0.3404206577399924,-0.260065321435857,1
0.5712784858951294,1.342920110665345,-0.4539211236609268,0.1612179840375918,-0.090542828712592,0
-1.271316389091477,0.3263137701152067,-0.6024684501467061,-0.1196125301426142,-0.3907805999763035,0
0.6545222338167693,0.6803690658991468,0.0990730653558044,0.2080613908374736,0.0698368796548099,0
-0.7487982471891117,-0.9707232747270736,-0.1091952840675832,-0.548791088521432,0.2146655179914098,0
0.5582743006722373,-0.2565073648634971,-0.1645696237259335,0.3253488562163854,-0.2780638278898941,1
-0.8779664411455514,0.277100165595675,-0.7892501852215951,0.7216060514117577,-0.1088068274086305,0
0.9656054217644924,-0.5554651361137151,-0.2681123757705187,-0.0858198988505452,-0.0032615472738782,1
-0.4906326641264261,0.159272309162954,0.4400610803114542,-0.4971777371628304,0.6374399349461077,0
-0.0812723703117234,-0.2984371074851178,-0.047334825336257,0.5062582773100914,0.2919106141738412,0
0.62725826551655,0.2635874705861014,0.53004518790841,0.57502303223042,-0.8155689758670548,0
-0.1881371492434783,1.127306733338483,-0.3375221257138886,0.3566908434333096,0.5784033669432871,0
0.9996469151561972,-0.0440430299520645,-0.3103384223149374,-0.0157368851258966,-0.2656566797017922,1
-0.4464575755477192,0.7602369497955273,1.1204145743657588,-0.2258657284019614,0.0599876141209914,0
0.2795758948384933,0.8170032066190351,1.014058666030946,-0.4350219420894669,-0.5253381075811254,0
0.9902882207073208,-0.3487302318007018,-0.2838480343631797,-0.0613667300355405,-0.1103958814765962,1
-0.1553240026864848,-0.3881919165694694,0.010840572846513,-0.6891687192220382,0.2123454799951583,1
-0.0781466540523496,-0.1663916636805777,-0.0595846212768704,0.5263364290441337,0.2244789185508855,0
-0.0513088210865629,0.4414397177215262,0.9604384861639376,0.571490653623981,0.4791184840789217,0
0.8358254400852201,-0.746314629125014,-0.2634323571616035,-0.0702828168004712,0.1072279818535664,1
0.0269801443932067,0.5610800956219553,-0.5479909845958387,-0.5263335125557038,-0.7690261732204724,0
-0.1010596718829469,0.3287402985192579,1.0228800561768463,-0.6362807512919832,0.4085265106129986,0
-0.4037946108572191,0.8166819996180108,1.1203227912917288,-0.2319482192308323,0.027168628712101,0
-1.1101367831705506,-0.6484184706423657,-0.0030053487143892,-0.1502319628437687,-0.0767538982981836,0
-0.3034129480077531,0.4640242114659917,-0.6279468864077165,0.524703320013943,0.093888113439579,0
0.9628354038127004,-0.423800795687432,-0.2801307125488846,-0.0636723606719951,-0.0695962355558697,1
-0.0162058036713499,0.3851264405202002,0.2356860385762484,0.3593497779494609,0.7712507308808516,0
0.4450808780725253,-0.6785807229711555,-0.0786697565827561,-0.9094778520605806,-0.1846178825056919,1
-0.3626057493132649,0.518249096839611,-0.6412675854201996,0.5543776515076861,0.071768544415348,0
-0.300737405667606,-0.7473218686464727,-0.3184360873644785,0.3166239979379741,0.3516187521507793,0
-0.1786027697506989,-0.4607357969142789,-0.0414957755617424,0.514855317511143,0.3846961939360702,0
0.92027251347005,-0.6196750966216775,-0.2668464082525164,-0.080004334863065,0.0340370358036459,1
0.0744784445925871,-0.380430036140967,0.0287304026424612,-0.5115048597112533,-0.4628439382240638,0
-1.3052538213943636,0.0196037444129722,-0.5739668432708129,-0.156643440862561,-0.2303651594678331,0
0.6632697797176224,0.4482245095280852,0.1213662014623634,0.1676665300746983,0.1866450397571146,0
1.0870521061580851,0.439305508924703,-0.0056165489582302,-0.2027080210716582,0.3132227933904399,0
-0.5708050798479762,1.2337155868151255,-0.154976717297061,-0.4791448811882029,0.266287258583229,0
-0.6948286150999234,-0.6561990309025553,-0.1912659246869416,0.6898324782268295,0.1819453235030956,0
0.4738768807676046,-0.3918690421049637,-0.1603636425227358,0.3336512144909045,-0.2004611206120969,0
0.9762895302704936,-0.4509314641097515,-0.2763893734298572,-0.0728218516362722,-0.0572941751376301,1
-0.1129667438318927,1.2308276061633872,-0.3380572973050748,0.3466269656017416,0.5185157429405808,0
-0.6965253468689215,-0.677981656157096,-0.1891101527333371,0.6869511025107242,0.1932844582972327,0
-1.1080081411795677,-0.5228981785300819,-0.0162765334189918,-0.1309098537133078,-0.1413182381893943,0
-1.1138334099415226,-0.6503603830774426,-0.0031709996003644,-0.1492272786574423,-0.0753703881002663,1
-1.3105443396100367,-0.115029852553538,-0.5600808808838168,-0.1763001790207342,-0.1608133311719125,0
-1.2988304416305991,0.3067990401350064,-0.6041368999130912,-0.1129847243851899,-0.3782403875237484,0
-1.1107465746861085,-0.6417786402076932,-0.0037765169111997,-0.1489526458123004,-0.0800919734638692,0
0.9533160922929318,-0.3835654005286945,-0.2845441552661556,-0.0538126423552143,-0.0889076340876312,0
-0.2999824794545418,0.8049998695511063,-0.3193798821811341,0.3447147553341617,0.7535044970385099,0
0.6738921595716203,0.7858121983334956,0.825740347935959,0.4087483636231031,-0.2525956270180265,0
-0.1805408489376426,-0.46991280209107,-0.0408080344756311,0.5140726594902123,0.3895671045443617,0
0.8425145742422167,-0.7428006923377322,-0.2631326079393628,-0.072100816756681,0.1047244872097161,0
0.2025767093469483,-0.7876473333960797,-0.1452804746378425,0.1084953741202344,0.6763584989893676,1
-0.5654632855615631,1.2380213046611577,-0.1547758069514572,-0.4803517421513126,0.2635633866069672,0
-0.2332544480826651,-0.4180587844833061,-0.0514290011842149,0.5411362014282208,0.3686247575713977,0
-1.1137023611109926,-0.6436044433821881,-0.0039019657136707,-0.1481939159455479,-0.0788537768734832,1
-1.3039022573174497,0.1310222756667428,-0.5857909815770588,-0.1393002597634704,-0.2876156630520589,0
-0.1807753446735751,-0.4317886235375822,-0.0446261565757096,0.5202673086726661,0.3701579086574988,1
-0.2746282511354695,0.7479806814341925,-0.2534236169116918,-0.8807951423689628,0.6471654935312992,0
0.5220305159105201,-0.3833828963105113,-0.1566440113004475,0.3178646394496821,-0.2099543020012408,0
-0.1031380334469348,1.0854659242890186,-0.3230149368147597,0.319811239897779,0.5914311785882294,0
0.1948070093584026,1.4397930564294712,-0.2696393242404479,-0.6783445376401203,-0.3983911588626646,0
0.294360357552744,0.9626627992785776,-0.4435207392297241,-0.0595570431105014,0.7780325342717513,0
-1.2870284561531893,0.18164974415385,-0.5889326392368922,-0.1371810424637025,-0.3151268789282025,0
-0.4508882569641572,1.343496924464763,-0.1502378030955995,-0.5040704292759085,0.1990010297513582,0
-1.109219089303962,-0.3803723708164298,0.7031521651859974,0.082983979584662,-0.4810184259905858,0
-0.6647185580541519,1.1353342011313454,-0.1573617764552207,-0.461609108275079,0.3253394239026452,0
0.920630750289982,0.992674490800799,-0.5595277034658476,-0.2375956787770275,0.2160246748273408,0
0.8393460370099552,-0.7444651887106551,-0.2632745944130558,-0.0712396588826869,0.1059103530936452,0
0.9193072932455087,-0.6115033418624781,-0.2676775854765906,-0.0783476790796112,0.0300014852189146,0
-0.1415767796936048,-0.4333578205117022,-0.040605243911217,0.506063839626002,0.3668050072391169,1
0.6616639968900659,0.33514288241432,0.527953919845481,0.5743148475991444,-0.8551013460282089,0
0.8628901079261591,-0.6893355255129616,-0.2661429504462619,-0.070770264164842,0.0754203572388004,1
-0.0856978240184844,0.1719508416675403,0.3057726398991144,-0.8575181255676356,0.7538212575291576,0
-0.0909384142131166,0.5118798110707219,-0.5569938855312242,-0.4923434168661533,-0.7322698484773122,0
0.6755294673425154,0.4158713978017691,0.5221688923505612,0.5823567579661297,-0.8974048699932977,1
-0.1128433980113091,0.9670539882633912,-0.3131942864494363,0.3042428998493824,0.6524582202648748,0
0.855100680721157,-0.7193605163510692,-0.2641308833692941,-0.0728193104269646,0.0914760915693753,1
0.6323674395301968,0.2752272737175463,-0.2044169245280405,0.3844510057228616,-0.5548943713967918,1
-1.1037471462392543,-0.4799370746187957,-0.0205220169764747,-0.1255560141983155,-0.1638090265633178,0
0.1893591691605111,-0.1591407644267254,0.0201399386506007,-0.5168351375396049,-0.5870605813652965,1
0.5335521450751217,-0.3322562617080827,-0.1601104258506205,0.3219793047144282,-0.2370622650351445,1
-0.6077644971971714,1.1444584698900315,-0.150884297771908,-0.4803450130559782,0.3152899240458797,0
-1.137166730357065,-0.5095884092117272,0.7138826324048992,0.0722442036736824,-0.4119651307791511,0
-0.6675567311199977,-0.4789104492157227,0.1420074162360951,-0.303160248450085,0.1470013075933023,1
-0.7455323923673376,-0.8583423253900622,-0.1209325324152447,-0.531975237383224,0.1567194407378634,0
-0.0813376434458509,1.2153073114305677,-0.3324237802677514,0.3329214571647339,0.5234246867950663,0
0.6439172249978149,0.4009717786037862,0.1237115048537761,0.1669616093948782,0.2126210197903174,0
0.1314568389139135,-0.3230346699090187,0.0288833060970296,-0.5225745963246362,-0.4980488241266594,1
-0.6294671567361647,1.16670831720207,-0.1561118559072594,-0.469089879283366,0.3059337900598647,0
-0.0070004051450484,0.5188259861196223,0.2237481730663458,0.3775240632648668,0.7022876557595759,1
0.9053067396028396,-0.6554601312780217,-0.2651048768255425,-0.0804280572029812,0.0537403194548133,1
0.728370032943682,0.6287460870474282,0.8459465922253776,0.3641478315663949,-0.1785888219842778,0
0.8391700071637185,-0.7445576607313731,-0.2632824825504831,-0.0711918167785761,0.1059762345316412,1
0.4994910820069718,-0.629513158180227,-0.0778876197849776,-0.9209662050381509,-0.2152863464378289,1
0.9161162166340536,-0.4110387200493226,0.4473230155079316,0.1456017460062523,-0.3384727490012245,1
-0.5569328753849168,-0.3245060664808063,0.1377109839069696,-0.3177771376441484,0.0566327402014182,0
-0.1093895134943646,-0.1348591277227264,0.3331780291235475,-0.8982992526488631,0.912442495313002,1
-0.0730131672152549,1.2881295638801642,-0.3383289772772576,0.3416533136901525,0.4856089157503171,0
-0.0655703405018275,-0.1508880885705506,0.674081450990965,0.7149713659459929,-0.051847609900984,0
-0.0679084402103944,0.3890719332776566,-0.5428912109961259,-0.5202424018077719,-0.6722485583741686,0
-0.0409149357326339,0.2445112726823687,0.2463323232646419,0.345566529166756,0.8452195536981295,0
-0.4681608524209855,-0.0060733753726308,0.8510886642803646,-0.1076066932437567,-0.3813412804424351,0
0.9153722377624448,-0.6596458499362435,-0.2638455248180776,-0.0846878083965264,0.0547539119073126,1
-1.1269704020240237,-0.4191596014781691,0.7053736639160119,0.083089299223009,-0.4593260464976895,0
0.9407698948232108,-0.5610764009676141,-0.2699813199854489,-0.0778787943753723,0.0022375538068923,1
0.6491584548883149,-0.0020994927589996,-0.1174800978194619,-0.8733299478995717,-0.5480607872512064,0
0.4247130659960156,-0.6905592952172916,-0.0795496618865534,-0.9041511217639446,-0.17637693783516,0
-0.0470824987075789,0.2318204506921758,0.6404687748824385,0.7698478794720125,-0.2479392893259503,0
-1.0998719334244835,-0.3578861109159298,-0.033037096814579,-0.1074018282620749,-0.2267042578481631,0
0.9586550621511862,-0.1502037483960873,0.0336781401297533,-0.2517821234850343,0.6249165193077382,0
0.6175037450021119,-0.10700604651231,-0.1717358415598432,0.3283094322979854,-0.359874582382498,0
0.4879294673930594,-0.2683309358393411,0.6217617431019788,-0.6682141057179829,-0.6642720531155617,0
-1.2981463272398404,0.2918434289017512,-0.6025827866683929,-0.1156256434579663,-0.3706898892601251,0
-0.5591868015481228,-0.4061420145650901,0.145326709352231,-0.3300727955275634,0.0983824545575339,1
0.1793895586698208,0.1398213816847396,-0.0078954840556028,-0.4652521303095579,-0.7374304264691509,1
0.1840352394622652,-0.789691476437459,-0.1468740610257863,0.1147684439460743,0.6793759767717231,0
0.2428451666348988,0.909842858791106,-0.4451685324332568,-0.0497635913546749,0.809759808955848,0
-0.1646412288771014,1.1990983900978989,-0.3413859754366276,0.3598758318126289,0.5396646480458718,0
0.2201796939706236,-0.7784001313242852,-0.1444916608951035,0.1037111637091564,0.6697703551897616,0
-0.6238192709349514,0.5177184431855986,-0.4330712885207033,-0.3417041347902799,-0.1976136122347682,0
-0.5447914373628331,1.1877078573663007,-0.1471925611051373,-0.4957523762390288,0.2872136321288368,0
-1.2769723374936133,0.3280024928911197,-0.6034067435704017,-0.1173374947548261,-0.3911185290912084,0
-0.7215253410943625,0.5164023520818026,-0.4449508873373949,-0.307236832263259,-0.1874448856952701,0
-0.5590200038252855,0.3697752641421248,1.1459163372406824,-0.2484848993736653,0.2701389084417628,0
-0.028975106527647,0.6454093786435462,0.9429408779252266,0.5962620762516124,0.3729944699817932,0
0.2243431738610046,0.0577880056970542,0.7380739367539496,-0.3038008039106428,-0.9676816779243084,0
-0.0230591447479211,0.1599155881683664,0.3142548140324206,-0.8816965106454981,0.7537180575268174,0
-1.1064244300182182,-0.5484782892426614,-0.0132668372190827,-0.1355612617841471,-0.1283361156431495,0
0.6803789423842528,0.3444953127882027,-0.2050911853768166,0.378527180329811,-0.5947567797837927,0
0.9321837207108692,-0.6400698753625818,-0.2639330889285598,-0.0875251358545133,0.0430669619621121,1
-0.8946144700893601,-0.0382367275643344,-0.7572583070956814,0.6770767632136536,0.0545072507409186,0
-1.3076460876038527,0.0805010213718276,-0.5807561231018794,-0.1460506273342331,-0.2613309190320368,0
0.8944433788820587,-0.7155214462259383,-0.2608056073982826,-0.0862142374693613,0.0852894630008785,1
0.6374896063919204,0.2531405326992592,-0.2018559097852747,0.379081549492001,-0.5442293552019541,1
0.8771924539508571,-0.7245837042562969,-0.2615786448661669,-0.0815257112665047,0.0917458439244923,1
0.1802209188748808,-0.7993912800272587,-0.146282268091121,0.1145713213423036,0.6847254416148671,1
-0.698172030561786,-0.6654185013136639,-0.1906590050302547,0.6895454245993118,0.1870059738829605,0
0.6178008493695171,-0.0769705354346991,-0.174184871740983,0.3330394134131245,-0.3750332353545322,1
-1.134396233618275,-0.4868621938683992,0.7117652429265314,0.0748957416068545,-0.4238895316405706,0
-0.5101532898132405,1.2829271271361469,-0.1515732015971133,-0.4927482547273178,0.2356093783473162,0
0.9566252272897268,-0.4543862039824782,-0.2780122238767343,-0.0663776828916085,-0.0534598507792062,1
0.697593709373096,0.5225563390925185,0.1186336329581013,0.1674177690117061,0.1455779388224427,0
-0.2132802346063648,0.6494938842565419,-0.6347997747877078,0.5224651069754007,-0.0092277157965125,0
0.8553647530174997,-0.7360502348253222,-0.2625567739071632,-0.075593290356768,0.0999151422360037,1
